date;location_key;new_confirmed;new_tested;cumulative_confirmed;new_persons_vaccinated;cumulative_persons_vaccinated;mobility_retail_and_recreation;mobility_grocery_and_pharmacy;mobility_parks;mobility_transit_stations;mobility_workplaces;mobility_residential
28/09/2020;BR;13155.0;137425.0;4745464.0;;;-31.0;5.0;-36.0;-25.0;-6.0;10.0
29/09/2020;BR;32058.0;122475.0;4777522.0;;;-28.0;9.0;-35.0;-23.0;-9.0;9.0
30/09/2020;BR;33413.0;129151.0;4810935.0;;;-24.0;14.0;-26.0;-21.0;-9.0;8.0
01/10/2020;BR;36157.0;122143.0;4847092.0;;;-24.0;20.0;-20.0;-19.0;-7.0;7.0
02/10/2020;BR;33431.0;116867.0;4880523.0;;;-20.0;21.0;-19.0;-10.0;-5.0;7.0
03/10/2020;BR;26310.0;45836.0;4906833.0;;;-21.0;20.0;-29.0;-6.0;3.0;5.0
04/10/2020;BR;8456.0;29357.0;4915289.0;;;-30.0;10.0;-37.0;-16.0;2.0;6.0
05/10/2020;BR;11946.0;133311.0;4927235.0;;;-23.0;14.0;-30.0;-13.0;-6.0;7.0
06/10/2020;BR;41906.0;123655.0;4969141.0;;;-20.0;19.0;-26.0;-12.0;-8.0;6.0
07/10/2020;BR;31553.0;119111.0;5000694.0;;;-17.0;20.0;-21.0;-12.0;-7.0;7.0
08/10/2020;BR;27750.0;120973.0;5028444.0;;;-18.0;22.0;-22.0;-12.0;-6.0;7.0
09/10/2020;BR;27444.0;118421.0;5055888.0;;;-18.0;21.0;-25.0;-11.0;-5.0;7.0
10/10/2020;BR;26749.0;53965.0;5082637.0;;;-12.0;27.0;-15.0;-1.0;5.0;4.0
11/10/2020;BR;12342.0;32755.0;5094979.0;;;-18.0;20.0;-4.0;-12.0;6.0;5.0
12/10/2020;BR;8429.0;47301.0;5103408.0;;;-34.0;-7.0;16.0;-40.0;-59.0;12.0
13/10/2020;BR;10220.0;143709.0;5113628.0;;;-21.0;15.0;-25.0;-11.0;-8.0;6.0
14/10/2020;BR;27235.0;131396.0;5140863.0;;;-20.0;14.0;-22.0;-12.0;-7.0;9.0
15/10/2020;BR;28523.0;131005.0;5169386.0;;;-21.0;20.0;-24.0;-12.0;-8.0;8.0
16/10/2020;BR;30914.0;129576.0;5200300.0;;;-20.0;20.0;-26.0;-10.0;-4.0;8.0
17/10/2020;BR;24062.0;56772.0;5224362.0;;;-18.0;20.0;-25.0;-4.0;7.0;6.0
18/10/2020;BR;10982.0;42943.0;5235344.0;;;-26.0;11.0;-26.0;-11.0;6.0;7.0
19/10/2020;BR;15383.0;143693.0;5250727.0;;;-28.0;3.0;-31.0;-16.0;-7.0;9.0
20/10/2020;BR;23227.0;136179.0;5273954.0;;;-23.0;15.0;-30.0;-12.0;-7.0;8.0
21/10/2020;BR;24818.0;131423.0;5298772.0;;;-20.0;15.0;-20.0;-11.0;-5.0;9.0
22/10/2020;BR;24858.0;125636.0;5323630.0;;;-20.0;18.0;-17.0;-10.0;-5.0;8.0
23/10/2020;BR;30026.0;126450.0;5353656.0;;;-19.0;20.0;-17.0;-7.0;-2.0;8.0
24/10/2020;BR;26979.0;58127.0;5380635.0;;;-20.0;18.0;-25.0;-4.0;7.0;6.0
25/10/2020;BR;13493.0;40320.0;5394128.0;;;-26.0;12.0;-27.0;-13.0;6.0;7.0
26/10/2020;BR;15726.0;142575.0;5409854.0;;;-24.0;12.0;-28.0;-12.0;-3.0;8.0
27/10/2020;BR;29787.0;132434.0;5439641.0;;;-22.0;14.0;-24.0;-11.0;-6.0;8.0
28/10/2020;BR;28629.0;120159.0;5468270.0;;;-20.0;13.0;-18.0;-12.0;-5.0;8.0
29/10/2020;BR;26106.0;132405.0;5494376.0;;;-21.0;16.0;-24.0;-12.0;-4.0;7.0
30/10/2020;BR;22282.0;90435.0;5516658.0;;;-21.0;21.0;-32.0;-13.0;-7.0;8.0
31/10/2020;BR;18947.0;54048.0;5535605.0;;;-18.0;23.0;-29.0;-7.0;5.0;5.0
01/11/2020;BR;10100.0;43687.0;5545705.0;;;-23.0;19.0;-22.0;-17.0;4.0;6.0
02/11/2020;BR;8501.0;50901.0;5554206.0;;;-43.0;-13.0;-7.0;-46.0;-61.0;15.0
03/11/2020;BR;11843.0;145507.0;5566049.0;;;-22.0;16.0;-33.0;-11.0;-6.0;6.0
04/11/2020;BR;23976.0;132881.0;5590025.0;;;-19.0;16.0;-27.0;-12.0;-5.0;8.0
05/11/2020;BR;22294.0;135174.0;5612319.0;;;-18.0;22.0;-24.0;-11.0;-4.0;7.0
06/11/2020;BR;21428.0;133323.0;5633747.0;;;-14.0;26.0;-22.0;-7.0;-1.0;6.0
07/11/2020;BR;19814.0;64018.0;5653561.0;;;-10.0;27.0;-19.0;1.0;10.0;4.0
08/11/2020;BR;10554.0;46923.0;5664115.0;;;-17.0;19.0;-20.0;-6.0;9.0;5.0
09/11/2020;BR;10917.0;158023.0;5675032.0;;;-19.0;17.0;-33.0;-11.0;-2.0;7.0
10/11/2020;BR;25012.0;143140.0;5700044.0;;;-17.0;19.0;-30.0;-11.0;-5.0;7.0
11/11/2020;BR;48331.0;139645.0;5748375.0;;;-18.0;14.0;-26.0;-12.0;-4.0;8.0
12/11/2020;BR;33207.0;141059.0;5781582.0;;;-17.0;19.0;-21.0;-11.0;-4.0;7.0
13/11/2020;BR;29070.0;142795.0;5810652.0;;;-15.0;21.0;-23.0;-7.0;-1.0;6.0
14/11/2020;BR;38307.0;65224.0;5848959.0;;;-11.0;23.0;-22.0;0.0;10.0;4.0
15/11/2020;BR;14134.0;47892.0;5863093.0;;;-4.0;44.0;-6.0;26.0;22.0;2.0
16/11/2020;BR;13371.0;157914.0;5876464.0;;;-21.0;11.0;-30.0;-13.0;-3.0;7.0
17/11/2020;BR;35294.0;158430.0;5911758.0;;;-22.0;12.0;-33.0;-14.0;-5.0;8.0
18/11/2020;BR;34091.0;165821.0;5945849.0;;;-22.0;9.0;-34.0;-16.0;-5.0;9.0
19/11/2020;BR;35918.0;159167.0;5981767.0;;;-19.0;17.0;-30.0;-14.0;-5.0;8.0
20/11/2020;BR;38397.0;139029.0;6020164.0;;;-19.0;19.0;-26.0;-18.0;-13.0;9.0
21/11/2020;BR;32622.0;77923.0;6052786.0;;;-13.0;20.0;-24.0;-5.0;6.0;5.0
22/11/2020;BR;18615.0;59631.0;6071401.0;;;-20.0;12.0;-27.0;-10.0;6.0;5.0
23/11/2020;BR;16207.0;207926.0;6087608.0;;;-20.0;12.0;-32.0;-13.0;-1.0;7.0
24/11/2020;BR;31100.0;188516.0;6118708.0;;;-20.0;13.0;-31.0;-13.0;-5.0;7.0
25/11/2020;BR;47898.0;190043.0;6166606.0;;;-17.0;14.0;-24.0;-13.0;-3.0;8.0
26/11/2020;BR;37614.0;183121.0;6204220.0;;;-17.0;19.0;-22.0;-13.0;-3.0;7.0
27/11/2020;BR;34130.0;172056.0;6238350.0;;;-9.0;30.0;-24.0;-8.0;0.0;6.0
28/11/2020;BR;51922.0;71023.0;6290272.0;;;-10.0;24.0;-23.0;-2.0;10.0;4.0
29/11/2020;BR;24468.0;52104.0;6314740.0;;;-13.0;27.0;-21.0;4.0;11.0;4.0
30/11/2020;BR;21138.0;204929.0;6335878.0;;;-17.0;18.0;-31.0;-13.0;-1.0;7.0
01/12/2020;BR;50909.0;179160.0;6386787.0;;;-16.0;22.0;-31.0;-12.0;-4.0;7.0
02/12/2020;BR;49863.0;171385.0;6436650.0;;;-14.0;20.0;-25.0;-12.0;-2.0;7.0
03/12/2020;BR;50434.0;173176.0;6487084.0;;;-15.0;23.0;-23.0;-11.0;-2.0;7.0
04/12/2020;BR;46884.0;169414.0;6533968.0;;;-11.0;27.0;-22.0;-7.0;1.0;6.0
05/12/2020;BR;43209.0;79750.0;6577177.0;;;-10.0;26.0;-32.0;-2.0;10.0;4.0
06/12/2020;BR;26363.0;48890.0;6603540.0;;;-19.0;17.0;-39.0;-12.0;7.0;6.0
07/12/2020;BR;20371.0;188431.0;6623911.0;;;-14.0;21.0;-35.0;-12.0;-2.0;7.0
08/12/2020;BR;51088.0;156470.0;6674999.0;;;-16.0;18.0;-28.0;-15.0;-10.0;8.0
09/12/2020;BR;53453.0;178028.0;6728452.0;;;-14.0;18.0;-23.0;-12.0;-2.0;7.0
10/12/2020;BR;53347.0;172521.0;6781799.0;;;-14.0;23.0;-18.0;-10.0;-2.0;7.0
11/12/2020;BR;54428.0;164051.0;6836227.0;;;-13.0;23.0;-21.0;-8.0;0.0;7.0
12/12/2020;BR;43900.0;69746.0;6880127.0;;;-12.0;22.0;-23.0;-1.0;11.0;5.0
13/12/2020;BR;21825.0;47826.0;6901952.0;;;-18.0;15.0;-24.0;-9.0;10.0;6.0
14/12/2020;BR;25193.0;187277.0;6927145.0;;;-15.0;17.0;-26.0;-11.0;0.0;7.0
15/12/2020;BR;42889.0;171330.0;6970034.0;;;-13.0;21.0;-25.0;-10.0;-3.0;6.0
16/12/2020;BR;70574.0;166785.0;7040608.0;;;-11.0;20.0;-18.0;-10.0;-2.0;7.0
17/12/2020;BR;69826.0;166892.0;7110434.0;;;-11.0;24.0;-17.0;-9.0;-2.0;6.0
18/12/2020;BR;52544.0;163850.0;7162978.0;;;-7.0;29.0;-16.0;-5.0;1.0;5.0
19/12/2020;BR;50177.0;67331.0;7213155.0;;;-5.0;28.0;-19.0;6.0;13.0;3.0
20/12/2020;BR;25445.0;49432.0;7238600.0;;;-6.0;27.0;-18.0;0.0;18.0;5.0
21/12/2020;BR;25019.0;188001.0;7263619.0;;;-2.0;31.0;-17.0;-7.0;-3.0;5.0
22/12/2020;BR;55202.0;160349.0;7318821.0;;;0.0;36.0;-19.0;-7.0;-9.0;5.0
23/12/2020;BR;46696.0;157988.0;7365517.0;;;7.0;55.0;-6.0;-3.0;-9.0;4.0
24/12/2020;BR;60076.0;79691.0;7425593.0;;;-16.0;67.0;-6.0;-23.0;-33.0;7.0
25/12/2020;BR;22967.0;37458.0;7448560.0;;;-71.0;-58.0;-14.0;-62.0;-70.0;15.0
26/12/2020;BR;17246.0;69786.0;7465806.0;;;-36.0;4.0;-17.0;-29.0;-18.0;10.0
27/12/2020;BR;18479.0;49013.0;7484285.0;;;-36.0;-2.0;-27.0;-23.0;1.0;8.0
28/12/2020;BR;20548.0;178994.0;7504833.0;;;-14.0;22.0;-12.0;-19.0;-15.0;10.0
29/12/2020;BR;58718.0;152886.0;7563551.0;;;-14.0;25.0;-5.0;-20.0;-19.0;9.0
30/12/2020;BR;55649.0;150103.0;7619200.0;;;-6.0;46.0;20.0;-15.0;-19.0;7.0
31/12/2020;BR;56773.0;74981.0;7675973.0;;;-29.0;60.0;30.0;-32.0;-40.0;9.0
01/01/2021;BR;24605.0;41228.0;7700578.0;;;-69.0;-59.0;24.0;-64.0;-71.0;15.0
02/01/2021;BR;15827.0;71681.0;7716405.0;;;-45.0;-2.0;-2.0;-37.0;-28.0;11.0
03/01/2021;BR;17341.0;60520.0;7733746.0;;;-37.0;-1.0;-13.0;-20.0;-1.0;6.0
04/01/2021;BR;20006.0;200822.0;7753752.0;;;-23.0;18.0;-14.0;-19.0;-10.0;8.0
05/01/2021;BR;56648.0;182756.0;7810400.0;;;-22.0;18.0;-14.0;-18.0;-12.0;8.0
06/01/2021;BR;63430.0;175698.0;7873830.0;;;-21.0;15.0;-9.0;-18.0;-10.0;9.0
07/01/2021;BR;87843.0;175122.0;7961673.0;;;-20.0;21.0;-5.0;-17.0;-9.0;8.0
08/01/2021;BR;52035.0;170802.0;8013708.0;;;-18.0;23.0;-9.0;-14.0;-6.0;8.0
09/01/2021;BR;62290.0;82974.0;8075998.0;;;-20.0;19.0;-14.0;-12.0;5.0;6.0
10/01/2021;BR;29792.0;58121.0;8105790.0;;;-27.0;10.0;-16.0;-18.0;6.0;6.0
11/01/2021;BR;25822.0;202774.0;8131612.0;;;-19.0;17.0;-20.0;-16.0;-5.0;7.0
12/01/2021;BR;64025.0;169282.0;8195637.0;;;-23.0;12.0;-21.0;-19.0;-10.0;7.0
13/01/2021;BR;60899.0;163437.0;8256536.0;;;-24.0;6.0;-20.0;-21.0;-10.0;7.0
14/01/2021;BR;67758.0;166134.0;8324294.0;;;-27.0;5.0;-20.0;-24.0;-13.0;6.0
15/01/2021;BR;69198.0;169092.0;8393492.0;;;-28.0;4.0;-24.0;-24.0;-12.0;6.0
16/01/2021;BR;61567.0;74823.0;8455059.0;;;-29.0;4.0;-25.0;-21.0;-4.0;5.0
17/01/2021;BR;33040.0;51775.0;8488099.0;;371.0;-34.0;-2.0;-25.0;-24.0;-4.0;5.0
18/01/2021;BR;23671.0;193258.0;8511770.0;1250.0;1621.0;-29.0;0.0;-30.0;-24.0;-11.0;7.0
19/01/2021;BR;62094.0;159203.0;8573864.0;14313.0;15934.0;-29.0;2.0;-30.0;-25.0;-14.0;7.0
20/01/2021;BR;64385.0;148422.0;8638249.0;108686.0;124620.0;-27.0;3.0;-21.0;-26.0;-15.0;8.0
21/01/2021;BR;59119.0;150689.0;8697368.0;145952.0;270572.0;-27.0;6.0;-22.0;-23.0;-11.0;7.0
22/01/2021;BR;56552.0;145395.0;8753920.0;347353.0;617925.0;-26.0;7.0;-23.0;-20.0;-9.0;7.0
23/01/2021;BR;62334.0;65809.0;8816254.0;124780.0;742705.0;-28.0;7.0;-24.0;-19.0;-1.0;6.0
24/01/2021;BR;28323.0;51449.0;8844577.0;44116.0;786821.0;-33.0;0.0;-26.0;-24.0;-1.0;6.0
25/01/2021;BR;26816.0;163261.0;8871393.0;218038.0;1004859.0;-30.0;2.0;-27.0;-30.0;-13.0;8.0
26/01/2021;BR;61963.0;143079.0;8933356.0;254055.0;1258914.0;-30.0;2.0;-30.0;-23.0;-11.0;7.0
27/01/2021;BR;63520.0;138526.0;8996876.0;312680.0;1571594.0;-28.0;2.0;-23.0;-23.0;-10.0;8.0
28/01/2021;BR;61811.0;132143.0;9058687.0;261705.0;1833299.0;-28.0;6.0;-22.0;-22.0;-9.0;7.0
29/01/2021;BR;59826.0;114027.0;9118513.0;388524.0;2221823.0;-24.0;13.0;-22.0;-18.0;-6.0;6.0
30/01/2021;BR;58462.0;49107.0;9176975.0;119724.0;2341547.0;-31.0;10.0;-25.0;-20.0;-2.0;6.0
31/01/2021;BR;27756.0;51076.0;9204731.0;35589.0;2377136.0;-36.0;5.0;-25.0;-24.0;-1.0;5.0
01/02/2021;BR;24591.0;148540.0;9229322.0;204270.0;2581406.0;-26.0;9.0;-30.0;-20.0;-6.0;6.0
02/02/2021;BR;54096.0;123512.0;9283418.0;229734.0;2811140.0;-27.0;7.0;-27.0;-21.0;-11.0;6.0
03/02/2021;BR;56002.0;124207.0;9339420.0;290678.0;3101818.0;-26.0;5.0;-24.0;-21.0;-8.0;6.0
04/02/2021;BR;56873.0;118041.0;9396293.0;307728.0;3409546.0;-26.0;8.0;-23.0;-20.0;-8.0;6.0
05/02/2021;BR;50872.0;117235.0;9447165.0;347145.0;3756691.0;-22.0;15.0;-29.0;-17.0;-5.0;5.0
06/02/2021;BR;50630.0;49312.0;9497795.0;128936.0;3885627.0;-23.0;16.0;-30.0;-16.0;0.0;5.0
07/02/2021;BR;26845.0;32519.0;9524640.0;41908.0;3927535.0;-32.0;6.0;-32.0;-24.0;-1.0;5.0
08/02/2021;BR;23439.0;148185.0;9548079.0;208165.0;4135700.0;-24.0;10.0;-33.0;-17.0;-5.0;5.0
09/02/2021;BR;51486.0;411056.0;9599565.0;252202.0;4387902.0;-23.0;11.0;-32.0;-17.0;-8.0;6.0
10/02/2021;BR;59602.0;126327.0;9659167.0;238855.0;4626757.0;-22.0;9.0;-26.0;-17.0;-6.0;6.0
11/02/2021;BR;54742.0;123021.0;9713909.0;222368.0;4849125.0;-24.0;11.0;-28.0;-18.0;-7.0;6.0
12/02/2021;BR;51546.0;122812.0;9765455.0;321084.0;5170209.0;-22.0;15.0;-31.0;-16.0;-4.0;5.0
13/02/2021;BR;44299.0;50965.0;9809754.0;78694.0;5248903.0;-24.0;13.0;-31.0;-20.0;-1.0;5.0
14/02/2021;BR;24759.0;33735.0;9834513.0;21243.0;5270146.0;-30.0;7.0;-23.0;-26.0;0.0;6.0
15/02/2021;BR;32197.0;129695.0;9866710.0;191480.0;5461626.0;-28.0;6.0;-15.0;-29.0;-23.0;8.0
16/02/2021;BR;55271.0;102439.0;9921981.0;146309.0;5607935.0;-35.0;-5.0;-16.0;-34.0;-31.0;10.0
17/02/2021;BR;56766.0;130874.0;9978747.0;143727.0;5751662.0;-27.0;5.0;-28.0;-23.0;-12.0;7.0
18/02/2021;BR;51879.0;144433.0;10030626.0;145649.0;5897311.0;-24.0;14.0;-25.0;-17.0;-6.0;6.0
19/02/2021;BR;51050.0;140378.0;10081676.0;103876.0;6001187.0;-22.0;16.0;-27.0;-16.0;-4.0;6.0
20/02/2021;BR;57472.0;64892.0;10139148.0;53075.0;6054262.0;-23.0;15.0;-28.0;-16.0;2.0;5.0
21/02/2021;BR;29026.0;43088.0;10168174.0;36114.0;6090376.0;-31.0;7.0;-31.0;-22.0;1.0;6.0
22/02/2021;BR;26986.0;184211.0;10195160.0;127586.0;6217962.0;-26.0;9.0;-36.0;-17.0;-3.0;6.0
23/02/2021;BR;62715.0;160070.0;10257875.0;97297.0;6315259.0;-26.0;9.0;-34.0;-18.0;-7.0;6.0
24/02/2021;BR;66588.0;161633.0;10324463.0;75219.0;6390478.0;-26.0;7.0;-31.0;-19.0;-6.0;7.0
25/02/2021;BR;65998.0;163692.0;10390461.0;134648.0;6525126.0;-26.0;14.0;-32.0;-18.0;-5.0;7.0
26/02/2021;BR;65169.0;161497.0;10455630.0;91896.0;6617022.0;-26.0;18.0;-37.0;-17.0;-3.0;7.0
27/02/2021;BR;61602.0;75219.0;10517232.0;123508.0;6740530.0;-32.0;16.0;-44.0;-22.0;-2.0;8.0
28/02/2021;BR;34027.0;50159.0;10551259.0;27306.0;6767836.0;-40.0;6.0;-47.0;-29.0;-4.0;8.0
01/03/2021;BR;35742.0;211990.0;10587001.0;327936.0;7095772.0;-30.0;13.0;-41.0;-20.0;-6.0;8.0
02/03/2021;BR;59925.0;181126.0;10646926.0;314565.0;7410337.0;-30.0;13.0;-38.0;-21.0;-10.0;8.0
03/03/2021;BR;71704.0;185609.0;10718630.0;365741.0;7776078.0;-29.0;12.0;-33.0;-20.0;-9.0;8.0
04/03/2021;BR;75102.0;186799.0;10793732.0;257528.0;8033606.0;-30.0;15.0;-33.0;-20.0;-9.0;8.0
05/03/2021;BR;75495.0;186251.0;10869227.0;248070.0;8281676.0;-26.0;25.0;-36.0;-17.0;-7.0;8.0
06/03/2021;BR;69609.0;86719.0;10938836.0;184621.0;8466297.0;-41.0;19.0;-48.0;-27.0;-8.0;9.0
07/03/2021;BR;80508.0;54913.0;11019344.0;84301.0;8550598.0;-51.0;4.0;-56.0;-36.0;-9.0;10.0
08/03/2021;BR;32321.0;229256.0;11051665.0;270929.0;8821527.0;-32.0;15.0;-41.0;-24.0;-9.0;9.0
09/03/2021;BR;70764.0;197785.0;11122429.0;238959.0;9060486.0;-35.0;11.0;-42.0;-25.0;-13.0;9.0
10/03/2021;BR;79876.0;205610.0;11202305.0;236899.0;9297385.0;-32.0;13.0;-34.0;-24.0;-11.0;9.0
11/03/2021;BR;75412.0;204875.0;11277717.0;270826.0;9568211.0;-35.0;14.0;-33.0;-25.0;-11.0;9.0
12/03/2021;BR;85663.0;202926.0;11363380.0;243979.0;9812190.0;-34.0;17.0;-36.0;-23.0;-9.0;10.0
13/03/2021;BR;76178.0;94124.0;11439558.0;129376.0;9941566.0;-44.0;12.0;-44.0;-29.0;-9.0;10.0
14/03/2021;BR;43812.0;61999.0;11483370.0;47647.0;9989213.0;-52.0;0.0;-49.0;-36.0;-9.0;10.0
15/03/2021;BR;36239.0;256746.0;11519609.0;419859.0;10409072.0;-38.0;8.0;-42.0;-28.0;-10.0;10.0
16/03/2021;BR;83926.0;214613.0;11603535.0;314434.0;10723506.0;-39.0;9.0;-42.0;-29.0;-15.0;10.0
17/03/2021;BR;90303.0;215793.0;11693838.0;298707.0;11022213.0;-40.0;6.0;-39.0;-30.0;-15.0;12.0
18/03/2021;BR;86982.0;208166.0;11780820.0;323524.0;11345737.0;-43.0;8.0;-40.0;-31.0;-16.0;12.0
19/03/2021;BR;90570.0;195881.0;11871390.0;570662.0;11916399.0;-43.0;12.0;-42.0;-30.0;-15.0;12.0
20/03/2021;BR;79069.0;96314.0;11950459.0;237369.0;12153768.0;-49.0;10.0;-48.0;-33.0;-11.0;11.0
21/03/2021;BR;47774.0;58098.0;11998233.0;76476.0;12230244.0;-56.0;-4.0;-53.0;-40.0;-11.0;12.0
22/03/2021;BR;49293.0;253652.0;12047526.0;482985.0;12713229.0;-41.0;6.0;-45.0;-31.0;-12.0;11.0
23/03/2021;BR;82493.0;207882.0;12130019.0;477343.0;13190572.0;-43.0;5.0;-45.0;-32.0;-16.0;12.0
24/03/2021;BR;89992.0;202254.0;12220011.0;620602.0;13811174.0;-41.0;4.0;-40.0;-32.0;-16.0;12.0
25/03/2021;BR;100158.0;193524.0;12320169.0;712081.0;14523255.0;-41.0;11.0;-37.0;-31.0;-16.0;12.0
26/03/2021;BR;84245.0;181821.0;12404414.0;925957.0;15449212.0;-44.0;13.0;-43.0;-34.0;-16.0;13.0
27/03/2021;BR;85948.0;82851.0;12490362.0;359427.0;15808639.0;-51.0;7.0;-51.0;-37.0;-12.0;12.0
28/03/2021;BR;44326.0;51123.0;12534688.0;223463.0;16032102.0;-59.0;-8.0;-55.0;-44.0;-12.0;12.0
29/03/2021;BR;38927.0;231896.0;12573615.0;783540.0;16815642.0;-44.0;4.0;-47.0;-38.0;-16.0;13.0
30/03/2021;BR;84494.0;182693.0;12658109.0;616497.0;17432139.0;-43.0;8.0;-47.0;-38.0;-20.0;12.0
31/03/2021;BR;90638.0;176358.0;12748747.0;720427.0;18152566.0;-37.0;19.0;-38.0;-34.0;-18.0;12.0
01/04/2021;BR;91097.0;157830.0;12839844.0;871426.0;19023992.0;-32.0;44.0;-31.0;-31.0;-20.0;10.0
02/04/2021;BR;70238.0;59452.0;12910082.0;268339.0;19292331.0;-67.0;-14.0;-43.0;-60.0;-65.0;23.0
03/04/2021;BR;43515.0;78692.0;12953597.0;292671.0;19585002.0;-46.0;20.0;-45.0;-38.0;-18.0;11.0
04/04/2021;BR;31359.0;46059.0;12984956.0;283126.0;19868128.0;-57.0;-5.0;-53.0;-38.0;-5.0;8.0
05/04/2021;BR;28645.0;210066.0;13013601.0;558322.0;20426450.0;-37.0;11.0;-43.0;-29.0;-9.0;10.0
06/04/2021;BR;86979.0;174733.0;13100580.0;737115.0;21163565.0;-38.0;11.0;-45.0;-31.0;-13.0;11.0
07/04/2021;BR;92625.0;167286.0;13193205.0;641905.0;21805470.0;-34.0;17.0;-38.0;-28.0;-12.0;11.0
08/04/2021;BR;86652.0;164716.0;13279857.0;679032.0;22484502.0;-33.0;23.0;-34.0;-26.0;-11.0;10.0
09/04/2021;BR;93317.0;155230.0;13373174.0;436980.0;22921482.0;-33.0;25.0;-36.0;-24.0;-8.0;10.0
10/04/2021;BR;71832.0;72988.0;13445006.0;412570.0;23334052.0;-37.0;23.0;-41.0;-26.0;-3.0;9.0
11/04/2021;BR;37017.0;44508.0;13482023.0;200568.0;23534620.0;-49.0;5.0;-46.0;-35.0;-6.0;10.0
12/04/2021;BR;35785.0;194412.0;13517808.0;651968.0;24186588.0;-33.0;14.0;-40.0;-25.0;-6.0;10.0
13/04/2021;BR;82186.0;159598.0;13599994.0;561900.0;24748488.0;-34.0;14.0;-42.0;-26.0;-10.0;10.0
14/04/2021;BR;73513.0;157411.0;13673507.0;531941.0;25280429.0;-32.0;14.0;-35.0;-24.0;-9.0;10.0
15/04/2021;BR;73174.0;152373.0;13746681.0;476389.0;25756818.0;-32.0;19.0;-33.0;-23.0;-8.0;10.0
16/04/2021;BR;85774.0;144665.0;13832455.0;319572.0;26076390.0;-32.0;21.0;-35.0;-21.0;-5.0;10.0
17/04/2021;BR;67636.0;65612.0;13900091.0;228631.0;26305021.0;-35.0;20.0;-43.0;-25.0;-1.0;9.0
18/04/2021;BR;42980.0;40202.0;13943071.0;114139.0;26419160.0;-46.0;6.0;-48.0;-33.0;-3.0;10.0
19/04/2021;BR;30624.0;179514.0;13973695.0;466637.0;26885797.0;-30.0;13.0;-42.0;-22.0;-3.0;9.0
20/04/2021;BR;69381.0;150554.0;14043076.0;491877.0;27377674.0;-26.0;24.0;-38.0;-21.0;-7.0;8.0
21/04/2021;BR;79719.0;68601.0;14122795.0;365095.0;27742769.0;-45.0;-4.0;-33.0;-47.0;-51.0;19.0
22/04/2021;BR;45178.0;157829.0;14167973.0;375967.0;28118736.0;-29.0;21.0;-33.0;-21.0;-5.0;9.0
23/04/2021;BR;69105.0;132319.0;14237078.0;919904.0;29038640.0;-28.0;23.0;-32.0;-20.0;-5.0;10.0
24/04/2021;BR;71137.0;63925.0;14308215.0;185129.0;29223769.0;-29.0;22.0;-34.0;-20.0;2.0;8.0
25/04/2021;BR;32572.0;42101.0;14340787.0;52574.0;29276343.0;-40.0;8.0;-39.0;-28.0;1.0;9.0
26/04/2021;BR;28636.0;182663.0;14369423.0;540083.0;29816426.0;-28.0;15.0;-38.0;-19.0;0.0;9.0
27/04/2021;BR;72140.0;147498.0;14441563.0;655891.0;30472317.0;-28.0;16.0;-38.0;-20.0;-5.0;9.0
28/04/2021;BR;79726.0;142732.0;14521289.0;480040.0;30952357.0;-26.0;17.0;-32.0;-19.0;-4.0;9.0
29/04/2021;BR;69389.0;140165.0;14590678.0;525731.0;31478088.0;-26.0;22.0;-31.0;-19.0;-3.0;9.0
30/04/2021;BR;68333.0;134262.0;14659011.0;440592.0;31918680.0;-20.0;37.0;-30.0;-13.0;0.0;7.0
01/05/2021;BR;66964.0;51783.0;14725975.0;128125.0;32046805.0;-34.0;14.0;-31.0;-26.0;-22.0;10.0
02/05/2021;BR;28935.0;40902.0;14754910.0;176074.0;32222879.0;-32.0;21.0;-33.0;-24.0;2.0;8.0
03/05/2021;BR;24619.0;172405.0;14779529.0;457143.0;32680022.0;-21.0;26.0;-35.0;-16.0;0.0;8.0
04/05/2021;BR;77359.0;142033.0;14856888.0;603371.0;33283393.0;-23.0;25.0;-36.0;-16.0;-3.0;8.0
05/05/2021;BR;73295.0;146732.0;14930183.0;685463.0;33968856.0;-21.0;24.0;-30.0;-16.0;-3.0;8.0
06/05/2021;BR;73380.0;144637.0;15003563.0;933224.0;34902080.0;-20.0;31.0;-28.0;-14.0;-2.0;7.0
07/05/2021;BR;78886.0;141965.0;15082449.0;693946.0;35596026.0;-14.0;42.0;-30.0;-10.0;2.0;7.0
08/05/2021;BR;63430.0;66266.0;15145879.0;218331.0;35814357.0;-8.0;51.0;-34.0;-6.0;7.0;5.0
09/05/2021;BR;38911.0;39206.0;15184790.0;56407.0;35870764.0;-26.0;33.0;-43.0;-15.0;18.0;4.0
10/05/2021;BR;25200.0;184458.0;15209990.0;614727.0;36485491.0;-21.0;26.0;-35.0;-14.0;0.0;7.0
11/05/2021;BR;72715.0;160341.0;15282705.0;586186.0;37071677.0;-22.0;26.0;-34.0;-15.0;-3.0;8.0
12/05/2021;BR;76692.0;160152.0;15359397.0;745269.0;37816946.0;-22.0;22.0;-32.0;-15.0;-3.0;9.0
13/05/2021;BR;74592.0;154957.0;15433989.0;532982.0;38349928.0;-24.0;26.0;-31.0;-16.0;-4.0;9.0
14/05/2021;BR;85536.0;155114.0;15519525.0;602773.0;38952701.0;-20.0;31.0;-30.0;-12.0;0.0;8.0
